,Unnamed: 0,Head,Review,Rating
199,199,Firat experience at O2 spa https://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html,We got the appointment confirmation by Sms & email. I took foot reflexology and my wife tried Swedish massage. It's a very relaxing Servixe and good quality. We are satisfied. We were offered a welcome tender coconut drink - was awesome taste. And at the end ginger lemon hot tea. Would like explore other services next time.https://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html,4.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.htmlhttps://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html
200,200,Mariott Spahttps://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Good for business travellers coming to Mariott. Professional massage, large spa area. You can soak up in the hot tub Jacuzzi. Therapists are as usual great find of O2.https://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html",5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.htmlhttps://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html
201,201,A decent Spahttps://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"This Spa is located at the Marriott hotel. The pricing is quite on the higher side but make sure to book through the O2 Spa app, will fetch you a 15% discount. https://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html",4.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.htmlhttps://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html
202,202,A pleasant manicure&pedicure experiencehttps://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html,I dropped by O2 for Manicure and Pedicure before my friends wedding. It was a pleasant experience which involved a lot of hand and foot massage.My total bill was around 1150 Rp Including the eyebrow threading and the taxe. Check their availability if you need your nails to be fixed when you are in Chennai.https://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html,4.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.htmlhttps://www.tripadvisor.in/Attraction_Review-g304556-d6696336-Reviews-or30-Ode_Spa_Courtyard_Marriott-Chennai_Madras_Chennai_District_Tamil_Nadu.html
203,203,Best spa everhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,Best spa in Mumbai I have visited this place several time and every time the experience was super the hygiene and the cleanliness is just perfect best staff best manager vijita shttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
204,204,Don’t miss this Spa treatment !!https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,"Excellent spa with very courteous host , Yan who guided on the therapy selection. The treatment given by Dulu was fantastic. Post treatment Yan offered the ginger tea and convinced me to go for the membership as well, definitely worth renewing!! 😊Would highly recommend this spa whether you are a couple or single female or male traveller!!https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html",5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
205,205,Excellent experiencehttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,Very Courteous staff and very professional and decent masseurs. Manager Yan she is extremely nice person.https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
206,206,Great spahttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,Thank you so much we really enjoyed and it was so relaxing all the staffs are great will really come back again 😊 https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
207,207,Relaxing and best spa experience https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,Excellent spa therapies ..my 2nd visit here. Felt absolutely relaxed and energised. The efforts employed by the masseuse to give a perfect experience is amazing. Very professional staff. Thanks to masseuse Mercy and manager Yan. I am coming again for sure. https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
208,208,Excellent experiencehttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,Excellent professionalism and experience. It was very relaxing. Special thanks to Yan who is an excellent professional.https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
209,209,Greathttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,Last minute massage at the hotel before leaving the country. Therapist and reception were both professional and pleasant.Bought a package valid for 5 years and will come back to patronize again.https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
210,210,Top servicehttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,Excellent service by therapist Survana and very professional guidance by Yan. Itc’s always pleasure to visit this place regularlyhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
211,211,Thank you for awesome Spa treatment !!https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,Massage therapist were really good. Vijita was very helpful and guided the right treatment. My family got motivated looking at the difference post my spa treatment and got their treatments done as well. All staff members were very cordial and warm. I will like to visit them again.https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
212,212,Experiencehttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,Marcy and Yan we.amazing and courteous Recommend for everyone. They have always treated me very wellhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
213,213,Commending the serviceshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,Excellent service . Quite relaxing and rejuvenating. Very professional attitude and understanding ..https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
214,214,Superb servicehttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,One of the best spa services i have had in mumbai. Me and my wife are members here and have an amazing time visiting the spa. The therapists are well trained and give amazing massages. The steam and shower which follows the massage really puts your mind and body to ease. I would highly recommend anyone using spa services to explore the ode spa and massage experience.https://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
215,215,O2 spa the best spahttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,I am a regular guest of o2 spa more option in Mumbai but I always prefer to go there Vijita and YAN are always helpful for booking an appointment whenever I called many time I get reminders call if I haven’t visited for long after my busy schedulehttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
216,216,ode spahttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html,"Ode spa the best option for them whoever stays in hotel, I had  brought a pkg me my wife and other family members .we took the spa session they have very good options for members , staff is professional and they use a good productshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html",5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.htmlhttps://www.tripadvisor.in/Attraction_Review-g304554-d25859843-Reviews-or10-Ode_spa_Courtyard_by_Marriott_Mumbai-Mumbai_Maharashtra.html
217,217,The facilities available to you depend on the type of massage you get. Clarify everything before you make payment!https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,"When I approached the spa reception area l enquired about pricing and whether the spa had a bathroom available inside. The lady showed me the menu and confirmed to me that there was a bathroom available for customers. I reconfirmed if I could use the bathroom and the receptionist also reconfirmed.I selected a foot massage and was asked to pay. After payment I asked if I could use the bathroom and I was told no, and that this is for full body massage only. I mentioned that why didn’t you clarify this at the beginning? You should not have taken payment from me before making this clear, both the receptionist and her other colleague said that this was company policy (seems absurd). The massage was good, but I didn’t enjoy my experience since I was essentially scammed and my experience was diluted.https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html",2.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.htmlhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html
218,218,Try!https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,I had an half an hour  foot massage at O2 Spa at T3 Terminal Departure at New Delhi waiting for my flight at 3 a.m. The massage was relaxing and when I thought was over the lady started with a fantastic calves massage. I would recommend if you have time although cannot be defined cheap...but we are in an airport.https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,4.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.htmlhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html
219,219,Wonderful full body massage!https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,"We arrived at the airport from Bangalore and we had a 6 hour layover before catching our international flight. It was just after the new year's eve and walked into this place which is next to Loung A in Terminal 3. Both, my wife and I, chose the 90 minute medium pressure full body massage. My masseuse was Savitha and my wife's masseuse was Jyothi. We felt that it was the most intense massages we ever had and enjoyed the experience. The showers are very basic, which they should improve. The AC was noisy in the serene massage room. They should rectify that.https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html",4.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.htmlhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html
220,220,Worst spa experience ever https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,"I  and my wife visited the O2 spa on  the second floor of the departure terminal of T3 IGI , on 26 October 2019 we opted for an hour of foot massage .The spa should be ashamed of calling itself a spa . One goes to the spa to relax ,this spa has a Starbucks spa next to it and because of the proximity , the noise levels are very high . Trying to relax in the spa is next to impossible , as we can listen to orders being placed , conversations taking place , loud laughter  and music being played , cell phone conversations of the patrons from the  Starbucks tables ,in addition to the noise from Starbucks , even the masseurs converse and go about talking ,walking loudly spoiling the so called spa experience .The air conditioning is non existent and massage chairs placed so close to each other that it is claustrophobic .The masseurs  technique is poor and ineffective.  I changed my masseur once but the second one was equally ineffective.They seem to have no sort of professional training and just go about pressing here ,there and everywhere without any idea what to do . The only prior experience I feel is that they have had before is maybe pressing  the feet of mom / dad or mother in law at home .Guys , seriously avoid this spa like plague It’s nothing but a scam .https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html",1.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.htmlhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html
221,221,Simply Super!https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,It was a perfect moment for a massage for my wife and I!The massages from Else and Ashwinni were excellent.We could shower before and after the massage.They also gave us complimentary bottled water.We left feeling just so very grateful. Just what we needed. Much better than we expected it to be - a real surprise.Many thanks and compliments to the staff and management.We will be back!https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.htmlhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html
222,222,Horrible servicehttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,Avoid O2 Spa at T3 Terminal Departure at New Delhi. Lousy service. Owner could care less. Just want your money.https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,1.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.htmlhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html
223,223,Very disappointinghttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,"The O2 spa at the airport is very expensive  compared with others. If you don't book a full body massage you will get the massage done in one room with all other customers. The worse was for me that I booked a back massage for one hour and 50min I was sitting in a chair with no option to massage my back. The focus was on neck, head and face. The last 10min I had to move to a massage chair were finally my back got some attention. There was a much better place on the ground floor, cheaper with separated areas and beds for back massages. I am still so disappointed that I wasted 3300 INR on such an experience.https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html",2.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.htmlhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html
224,224,Foot massage at Kolkata airporthttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,Avoid this place. The staff is inexperienced and uninterested. The place was totally deserted and the massuse  was doing total time pass. Probably the worse experience everhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,1.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.htmlhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html
225,225,Terrible experiencehttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,Worst experience I have had at a spa. A/C was not working. When I went inside after paying asked the staff to cancel the booking as it was too hot inside but very unfriendly staff and said it was not possible. The place was in a terrible shape... No cleanliness.  Very unpleasant experience.https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,1.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.htmlhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html
226,226,body relaxing and mind soothinghttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,Not that much cheap.. But u can get it done after a long journey. It soothes ur soul (Apparently what they said to me)..And actually its not bad idea to have a spa at an airportAfterall we all get it done in some saloons every monthhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.htmlhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html
227,227,Good place for massageshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-or10-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html,"Clean room. Good service. Good massage. Professional. However, the noise from nearby establishments was annoying.https://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-or10-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html",4.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-or10-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.htmlhttps://www.tripadvisor.in/Attraction_Review-g304551-d6696914-Reviews-or10-O2_Spa-New_Delhi_National_Capital_Territory_of_Delhi.html
